hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,DataFactory,output_dim,mode,verbose,Precedence,GraphDataFactory,features,n_columns,n_features,feature combo ningxiang score
16.0,2.0,3.0,2.0,4.0,0.0,15.0,0.001,False,True,0.913014,0.910783,0.910618,0.087075,0.088186,0.088273,,,,169.09,37.0,42.0,MSELoss(),./,,1.0,Regression,True,109.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
4.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.908443,0.908584,0.907921,0.089334,0.089266,0.089595,,,,160.11,37.0,42.0,MSELoss(),./,,1.0,Regression,True,110.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
32.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.915328,0.911421,0.910785,0.085909,0.08787,0.08819,,,,160.34,37.0,42.0,MSELoss(),./,,1.0,Regression,True,111.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
64.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.916393,0.91101,0.910648,0.085367,0.088074,0.088257,,,,159.57,37.0,42.0,MSELoss(),./,,1.0,Regression,True,112.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
128.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.916996,0.909398,0.909094,0.085059,0.088868,0.089022,,,,160.3,37.0,42.0,MSELoss(),./,,1.0,Regression,True,113.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
256.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.917986,0.909077,0.909136,0.08455,0.089025,0.089001,,,,168.62,37.0,42.0,MSELoss(),./,,1.0,Regression,True,114.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
512.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.917688,0.903721,0.904184,0.084703,0.09161,0.091395,,,,180.92,37.0,42.0,MSELoss(),./,,1.0,Regression,True,115.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.05,15.0,0.001,False,True,0.912365,0.911418,0.910023,0.087399,0.087872,0.088566,,,,181.39,37.0,42.0,MSELoss(),./,,1.0,Regression,True,116.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.1,15.0,0.001,False,True,0.910292,0.909309,0.908099,0.088427,0.088912,0.089508,,,,178.16,37.0,42.0,MSELoss(),./,,1.0,Regression,True,117.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.15,15.0,0.001,False,True,0.907491,0.907147,0.905745,0.089797,0.089965,0.090647,,,,176.91,37.0,42.0,MSELoss(),./,,1.0,Regression,True,118.0,<function GraphDataFactory at 0x797de551e050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.2,15.0,0.001,False,True,0.905545,0.904537,0.903949,0.090737,0.091221,0.091506,,,,178.86,37.0,42.0,MSELoss(),./,,1.0,Regression,True,119.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,True,True,0.911699,0.909917,0.909669,0.087731,0.088613,0.08874,,,,167.31,37.0,42.0,MSELoss(),./,,1.0,Regression,True,120.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,False,0.913179,0.911085,0.910681,0.086992,0.088037,0.088241,,,,151.75,37.0,42.0,MSELoss(),./,,1.0,Regression,True,121.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,1e-05,False,True,0.906633,0.905811,0.904693,0.090213,0.09061,0.091151,,,,160.55,37.0,42.0,MSELoss(),./,,1.0,Regression,True,122.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,0.913299,0.911511,0.910544,0.086932,0.087826,0.088309,,,,160.48,37.0,42.0,MSELoss(),./,,1.0,Regression,True,123.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.01,False,True,0.910233,0.909693,0.908449,0.088456,0.088723,0.089337,,,,160.67,37.0,42.0,MSELoss(),./,,1.0,Regression,True,124.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.1,False,True,-0.0,-0.0,-0.0,0.295236,0.295241,0.295257,,,,160.53,37.0,42.0,MSELoss(),./,,1.0,Regression,True,125.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,5.0,0.001,False,True,0.910743,0.910066,0.908551,0.088205,0.08854,0.089287,,,,53.31,37.0,42.0,MSELoss(),./,,1.0,Regression,True,126.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.001,False,True,0.911432,0.909762,0.908461,0.087864,0.088689,0.089331,,,,107.13,37.0,42.0,MSELoss(),./,,1.0,Regression,True,127.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,20.0,0.001,False,True,0.913257,0.910988,0.909186,0.086953,0.088085,0.088977,,,,213.59,37.0,42.0,MSELoss(),./,,1.0,Regression,True,128.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.58577,0.585016,0.58676,0.190016,0.190192,0.189802,,,,159.5,1.0,42.0,MSELoss(),./,,1.0,Regression,True,129.0,<function GraphDataFactory at 0x79569afc04c0>,['Effective Disposals'],1.0,0.0,0.44653042996227
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.605487,0.604895,0.6066,0.185439,0.185581,0.18519,,,,158.25,2.0,42.0,MSELoss(),./,,1.0,Regression,True,130.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals']",2.0,1.0,0.5902700666140068
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.6769,0.675968,0.683025,0.167818,0.168063,0.166231,,,,158.93,3.0,42.0,MSELoss(),./,,1.0,Regression,True,131.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions']",3.0,2.0,0.6884421836299831
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.75848,0.754242,0.758319,0.145093,0.146363,0.145151,,,,159.11,4.0,42.0,MSELoss(),./,,1.0,Regression,True,132.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals']",4.0,3.0,0.7573402957514369
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.76838,0.763289,0.767193,0.142088,0.143644,0.142462,,,,159.14,5.0,42.0,MSELoss(),./,,1.0,Regression,True,133.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements']",5.0,4.0,0.7965879020682821
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.799849,0.795232,0.797492,0.132083,0.133601,0.132868,,,,159.9,6.0,42.0,MSELoss(),./,,1.0,Regression,True,134.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",6.0,5.0,0.8334493582092865
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.821082,0.818947,0.818929,0.124881,0.125626,0.125639,,,,160.33,7.0,42.0,MSELoss(),./,,1.0,Regression,True,135.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks']",7.0,6.0,0.8643600434499222
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.848333,0.845229,0.845756,0.114978,0.116151,0.115959,,,,160.63,8.0,42.0,MSELoss(),./,,1.0,Regression,True,136.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles']",8.0,7.0,0.8888584293867895
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.873248,0.870855,0.871518,0.105111,0.1061,0.105833,,,,160.21,9.0,42.0,MSELoss(),./,,1.0,Regression,True,137.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",9.0,8.0,0.908246584633331
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.895681,0.89492,0.894935,0.095357,0.095705,0.095704,,,,160.36,10.0,42.0,MSELoss(),./,,1.0,Regression,True,138.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",10.0,9.0,0.921724797043356
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.898749,0.89839,0.898442,0.093944,0.094112,0.094093,,,,160.6,11.0,42.0,MSELoss(),./,,1.0,Regression,True,139.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",11.0,10.0,0.9296124325661
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.898874,0.898369,0.898207,0.093886,0.094122,0.094202,,,,161.61,12.0,42.0,MSELoss(),./,,1.0,Regression,True,140.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",12.0,11.0,0.9370952172710802
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.90005,0.89931,0.899681,0.093339,0.093685,0.093517,,,,160.76,13.0,42.0,MSELoss(),./,,1.0,Regression,True,141.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",13.0,12.0,0.943798522826618
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.903679,0.903403,0.902755,0.091628,0.091761,0.092074,,,,160.69,14.0,42.0,MSELoss(),./,,1.0,Regression,True,142.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks']",14.0,13.0,0.9503332272292372
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.90737,0.906861,0.905923,0.089855,0.090104,0.090561,,,,160.05,15.0,42.0,MSELoss(),./,,1.0,Regression,True,143.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",15.0,14.0,0.9565296687326263
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.908857,0.908157,0.907141,0.089131,0.089475,0.089973,,,,160.28,16.0,42.0,MSELoss(),./,,1.0,Regression,True,144.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",16.0,15.0,0.9611499564974356
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.908431,0.907132,0.906994,0.089339,0.089973,0.090044,,,,160.23,17.0,42.0,MSELoss(),./,,1.0,Regression,True,145.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",17.0,16.0,0.9645858003064072
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.001,False,True,0.908919,0.90771,0.907221,0.089101,0.089692,0.089934,,,,159.87,18.0,42.0,MSELoss(),./,,1.0,Regression,True,146.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",18.0,17.0,0.9673770870917228
