max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,n_columns,n_features,Precedence
256.0,8.0,2.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.892756,0.867092,0.870409,0.096684,0.107635,0.106289,,,,7.98,19260817.0,-1.0,19.0,18.0,581.0
256.0,8.0,8.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.895735,0.869529,0.872478,0.095332,0.106643,0.105437,,,,10.79,19260817.0,-1.0,19.0,18.0,582.0
256.0,8.0,4.0,100.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894313,0.869946,0.872718,0.09598,0.106473,0.105338,,,,7.2,19260817.0,-1.0,19.0,18.0,583.0
256.0,8.0,4.0,10000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894404,0.868585,0.871488,0.095939,0.107029,0.105845,,,,10.4,19260817.0,-1.0,19.0,18.0,584.0
256.0,8.0,4.0,1000.0,0.01,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.864121,0.849988,0.851329,0.108829,0.114351,0.113845,,,,7.57,19260817.0,-1.0,19.0,18.0,585.0
256.0,8.0,4.0,1000.0,1.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.895873,0.868703,0.87207,0.095269,0.10698,0.105606,,,,8.06,19260817.0,-1.0,19.0,18.0,586.0
256.0,8.0,4.0,1000.0,0.1,50.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.891603,0.86754,0.870704,0.097203,0.107453,0.106168,,,,5.12,19260817.0,-1.0,19.0,18.0,587.0
256.0,8.0,4.0,1000.0,0.1,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894643,0.868457,0.871396,0.09583,0.107081,0.105883,,,,10.93,19260817.0,-1.0,19.0,18.0,588.0
256.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",0.9673770870917229,0.893869,0.869591,0.87232,0.096181,0.106618,0.105502,,,,7.03,19260817.0,-1.0,18.0,17.0,589.0
256.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.895257,0.868248,0.871073,0.09555,0.107166,0.106016,,,,10.9,19260817.0,-1.0,20.0,19.0,590.0
6.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.845996,0.844775,0.84793,0.115861,0.116321,0.115139,,,,6.74,19260817.0,-1.0,19.0,18.0,591.0
64.0,4.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.886261,0.880109,0.882203,0.099569,0.102228,0.101337,,,,10.12,19260817.0,-1.0,19.0,18.0,592.0
64.0,16.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.886245,0.880114,0.882183,0.099576,0.102226,0.101346,,,,6.93,19260817.0,-1.0,19.0,18.0,593.0
64.0,8.0,2.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.884424,0.878607,0.881159,0.10037,0.102866,0.101785,,,,8.69,19260817.0,-1.0,19.0,18.0,594.0
64.0,8.0,8.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.887641,0.881337,0.883087,0.098963,0.101703,0.100956,,,,7.44,19260817.0,-1.0,19.0,18.0,595.0
64.0,8.0,4.0,100.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.886246,0.880118,0.882194,0.099576,0.102224,0.101341,,,,9.14,19260817.0,-1.0,19.0,18.0,596.0
64.0,8.0,4.0,10000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.886246,0.880118,0.882194,0.099576,0.102224,0.101341,,,,6.47,19260817.0,-1.0,19.0,18.0,597.0
64.0,8.0,4.0,1000.0,0.01,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.857862,0.854707,0.855585,0.111307,0.112538,0.112203,,,,9.25,19260817.0,-1.0,19.0,18.0,598.0
64.0,8.0,4.0,1000.0,1.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.887819,0.880816,0.883245,0.098885,0.101926,0.100888,,,,4.96,19260817.0,-1.0,19.0,18.0,599.0
64.0,8.0,4.0,1000.0,0.1,50.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.884555,0.878658,0.880581,0.100313,0.102845,0.102032,,,,5.22,19260817.0,-1.0,19.0,18.0,600.0
64.0,8.0,4.0,1000.0,0.1,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.886516,0.880405,0.88254,0.099457,0.102102,0.101192,,,,8.87,19260817.0,-1.0,19.0,18.0,601.0
64.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",0.9673770870917229,0.886116,0.880214,0.882181,0.099632,0.102183,0.101346,,,,7.15,19260817.0,-1.0,18.0,17.0,602.0
64.0,8.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.886735,0.880444,0.882697,0.099361,0.102085,0.101124,,,,7.73,19260817.0,-1.0,20.0,19.0,603.0
1024.0,4.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.911169,0.834385,0.837347,0.087994,0.120151,0.119078,,,,10.07,19260817.0,-1.0,19.0,18.0,604.0
256.0,2.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894439,0.868581,0.871508,0.095923,0.10703,0.105837,,,,7.64,19260817.0,-1.0,19.0,18.0,605.0
256.0,4.0,2.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.892756,0.867092,0.870409,0.096684,0.107635,0.106289,,,,9.31,19260817.0,-1.0,19.0,18.0,606.0
256.0,4.0,8.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.89575,0.869522,0.872481,0.095325,0.106646,0.105436,,,,8.17,19260817.0,-1.0,19.0,18.0,607.0
256.0,4.0,4.0,100.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894354,0.86996,0.872746,0.095961,0.106467,0.105326,,,,9.53,19260817.0,-1.0,19.0,18.0,608.0
256.0,4.0,4.0,10000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894439,0.868584,0.871509,0.095923,0.107029,0.105837,,,,7.35,19260817.0,-1.0,19.0,18.0,609.0
256.0,4.0,4.0,1000.0,0.01,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.864121,0.849988,0.851329,0.108829,0.114351,0.113845,,,,10.16,19260817.0,-1.0,19.0,18.0,610.0
256.0,4.0,4.0,1000.0,1.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.895866,0.868717,0.872048,0.095272,0.106975,0.105615,,,,5.52,19260817.0,-1.0,19.0,18.0,611.0
256.0,4.0,4.0,1000.0,0.1,50.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.891612,0.867527,0.870705,0.097198,0.107459,0.106167,,,,7.39,19260817.0,-1.0,19.0,18.0,612.0
256.0,4.0,4.0,1000.0,0.1,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894653,0.868445,0.871403,0.095825,0.107086,0.10588,,,,8.64,19260817.0,-1.0,19.0,18.0,613.0
256.0,4.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",0.9673770870917229,0.893885,0.869582,0.872324,0.096174,0.106622,0.1055,,,,9.7,19260817.0,-1.0,18.0,17.0,614.0
256.0,4.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.895271,0.868241,0.871085,0.095544,0.107168,0.106011,,,,7.62,19260817.0,-1.0,20.0,19.0,615.0
1024.0,16.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.911148,0.834427,0.837392,0.088004,0.120136,0.119062,,,,10.86,19260817.0,-1.0,19.0,18.0,616.0
256.0,32.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894377,0.868561,0.871447,0.095951,0.107038,0.105862,,,,8.75,19260817.0,-1.0,19.0,18.0,617.0
256.0,16.0,2.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.892756,0.867092,0.870409,0.096684,0.107635,0.106289,,,,7.58,19260817.0,-1.0,19.0,18.0,618.0
256.0,16.0,8.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.895731,0.869548,0.872465,0.095334,0.106636,0.105442,,,,10.93,19260817.0,-1.0,19.0,18.0,619.0
256.0,16.0,4.0,100.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894311,0.869946,0.87271,0.095981,0.106473,0.105341,,,,7.04,19260817.0,-1.0,19.0,18.0,620.0
256.0,16.0,4.0,10000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894377,0.868566,0.871454,0.095951,0.107036,0.105859,,,,9.91,19260817.0,-1.0,19.0,18.0,621.0
256.0,16.0,4.0,1000.0,0.01,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.864121,0.849988,0.851329,0.108829,0.114351,0.113845,,,,7.52,19260817.0,-1.0,19.0,18.0,622.0
256.0,16.0,4.0,1000.0,1.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.895899,0.868688,0.872024,0.095257,0.106987,0.105625,,,,8.15,19260817.0,-1.0,19.0,18.0,623.0
256.0,16.0,4.0,1000.0,0.1,50.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.891603,0.867541,0.870696,0.097203,0.107453,0.106171,,,,5.01,19260817.0,-1.0,19.0,18.0,624.0
256.0,16.0,4.0,1000.0,0.1,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894641,0.868459,0.871389,0.095831,0.10708,0.105886,,,,10.92,19260817.0,-1.0,19.0,18.0,625.0
256.0,16.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",0.9673770870917229,0.89387,0.869588,0.872305,0.096181,0.106619,0.105509,,,,6.96,19260817.0,-1.0,18.0,17.0,626.0
256.0,16.0,4.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.895254,0.868244,0.871065,0.095552,0.107167,0.10602,,,,10.29,19260817.0,-1.0,20.0,19.0,627.0
1024.0,8.0,2.0,1000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.908843,0.830528,0.833997,0.089138,0.121542,0.120298,,,,7.8,19260817.0,-1.0,19.0,18.0,628.0
256.0,8.0,2.0,100.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.892647,0.868439,0.871615,0.096733,0.107088,0.105793,,,,8.86,19260817.0,-1.0,19.0,18.0,629.0
256.0,8.0,2.0,10000.0,0.1,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.892756,0.867092,0.870409,0.096684,0.107635,0.106289,,,,7.09,19260817.0,-1.0,19.0,18.0,630.0
256.0,8.0,2.0,1000.0,0.01,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.857546,0.843221,0.844936,0.111431,0.116902,0.116267,,,,9.11,19260817.0,-1.0,19.0,18.0,631.0
256.0,8.0,2.0,1000.0,1.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.894462,0.867808,0.871514,0.095912,0.107344,0.105835,,,,5.27,19260817.0,-1.0,19.0,18.0,632.0
256.0,8.0,2.0,1000.0,0.1,50.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.889442,0.865508,0.868543,0.098167,0.108274,0.107051,,,,6.89,19260817.0,-1.0,19.0,18.0,633.0
256.0,8.0,2.0,1000.0,0.1,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.893177,0.867109,0.870492,0.096494,0.107628,0.106255,,,,8.25,19260817.0,-1.0,19.0,18.0,634.0
