hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,GraphDataFactory,output_dim,mode,graph_mode,verbose,n_columns,n_features,Precedence
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.943798522826618,0.902103,0.900199,0.900308,0.092375,0.093271,0.093225,,,,135.39,13.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,13.0,12.0,141.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks']",0.9503332272292372,0.905903,0.903736,0.903346,0.090564,0.091603,0.091793,,,,134.26,14.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,14.0,13.0,142.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.909119,0.906991,0.90619,0.089004,0.090041,0.090432,,,,134.81,15.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,15.0,14.0,143.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.910683,0.907884,0.907256,0.088234,0.089608,0.089917,,,,135.3,16.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,16.0,15.0,144.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",0.9645858003064072,0.910957,0.908062,0.90766,0.088099,0.089521,0.089721,,,,134.96,17.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,17.0,16.0,145.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",0.9673770870917228,0.91122,0.908175,0.907553,0.087968,0.089466,0.089773,,,,134.95,18.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,18.0,17.0,146.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.911273,0.9083,0.907187,0.087942,0.089405,0.089951,,,,134.45,19.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,19.0,18.0,147.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.911524,0.908178,0.90753,0.087818,0.089465,0.089784,,,,134.41,20.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,20.0,19.0,148.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.911842,0.908372,0.907943,0.08766,0.08937,0.089583,,,,135.16,21.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,21.0,20.0,149.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.9118,0.907793,0.907018,0.087681,0.089652,0.090032,,,,134.34,22.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,22.0,21.0,150.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %']",0.9794518706907822,0.912942,0.908606,0.908509,0.087111,0.089255,0.089308,,,,134.19,23.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,23.0,22.0,151.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s']",0.981268113923304,0.912852,0.908219,0.908128,0.087156,0.089444,0.089494,,,,135.64,24.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,24.0,23.0,152.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.913516,0.909227,0.908586,0.086824,0.088952,0.08927,,,,134.14,25.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,25.0,24.0,153.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks']",0.9847276615664784,0.913224,0.909389,0.908664,0.08697,0.088872,0.089232,,,,134.34,26.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,26.0,25.0,154.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For']",0.9864022991207512,0.914063,0.909429,0.908873,0.086549,0.088853,0.08913,,,,134.32,27.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,27.0,26.0,155.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances']",0.9880071555759266,0.91466,0.910176,0.909593,0.086247,0.088486,0.088777,,,,133.94,28.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,28.0,27.0,156.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.914766,0.909896,0.908945,0.086194,0.088624,0.089095,,,,134.4,29.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,29.0,28.0,157.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers']",0.9911132734549049,0.914702,0.909501,0.908846,0.086226,0.088818,0.089143,,,,134.21,30.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,30.0,29.0,158.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces']",0.9926434124424228,0.915843,0.910518,0.909142,0.085647,0.088317,0.088998,,,,134.48,31.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,31.0,30.0,159.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.916161,0.910701,0.90965,0.085486,0.088227,0.088749,,,,134.0,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,32.0,31.0,160.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,0.916038,0.910515,0.90896,0.085548,0.088319,0.089087,,,,134.52,33.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,33.0,32.0,161.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds']",0.9967759764723418,0.916706,0.909832,0.90916,0.085207,0.088655,0.08899,,,,134.0,34.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,34.0,33.0,162.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances']",0.998079867999009,0.916945,0.910583,0.909563,0.085085,0.088285,0.088792,,,,134.21,35.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,35.0,34.0,163.0
64.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals']",0.999192674212217,0.916163,0.91068,0.909351,0.085485,0.088237,0.088896,,,,134.72,36.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,36.0,35.0,164.0
64.0,1.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.918253,0.909839,0.909689,0.084412,0.088652,0.08873,,,,131.3,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,165.0
64.0,3.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.918169,0.911684,0.910489,0.084456,0.08774,0.088336,,,,139.92,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,166.0
64.0,4.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.916274,0.911342,0.910647,0.085428,0.087909,0.088258,,,,144.02,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,167.0
64.0,2.0,3.0,2.0,0.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.911316,0.908707,0.907925,0.087921,0.089206,0.089592,,,,62.3,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,168.0
64.0,2.0,3.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.91833,0.911208,0.91082,0.084373,0.087976,0.088173,,,,175.02,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,169.0
64.0,2.0,3.0,2.0,8.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.918106,0.911048,0.910571,0.084488,0.088055,0.088296,,,,253.58,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,170.0
64.0,2.0,3.0,1.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.917676,0.910351,0.909873,0.08471,0.088399,0.088639,,,,94.43,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,171.0
64.0,2.0,1.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.918274,0.910712,0.909967,0.084402,0.088221,0.088593,,,,125.77,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,172.0
64.0,2.0,2.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.918756,0.911525,0.91045,0.084152,0.087819,0.088356,,,,129.67,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,173.0
8.0,2.0,3.0,2.0,2.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.912026,0.91129,0.910277,0.087568,0.087936,0.088441,,,,134.33,37.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7fd5c996edd0>,1.0,Regression,concat,True,37.0,36.0,174.0
